Naics4,zip,fdist
5112,80208,0
5112,80209,"0,0310077519379845"
5112,80210,"0,0465116279069767"
5112,80211,"0,0310077519379845"
5112,80212,0
5112,80214,0
5112,80215,"0,00775193798449612"
5112,80216,0
5112,80218,"0,00775193798449612"
5112,80219,"0,00775193798449612"
5112,80220,0
5112,80221,0
5112,80222,"0,00775193798449612"
5112,80223,"0,00775193798449612"
5112,80224,"0,0155038759689922"
5112,80225,0
5112,80226,"0,00775193798449612"
5112,80227,"0,0232558139534884"
5112,80228,"0,0232558139534884"
5112,80229,"0,00775193798449612"
5112,80230,0
5112,80231,"0,00775193798449612"
5112,80232,0
5112,80233,"0,00775193798449612"
5112,80234,0
5112,80235,"0,0465116279069767"
5112,80236,0
5112,80237,"0,10077519379845"
5112,80238,0
5112,80239,0
5112,80246,"0,00775193798449612"
5112,80247,"0,00775193798449612"
5112,80260,0
5112,80262,0
5112,80401,"0,0232558139534884"
5112,80403,0
5112,80465,"0,00775193798449612"
5112,80601,0
5112,80603,0
5112,80640,0
5121,80002,"0,018348623853211"
5121,80003,"0,00917431192660551"
5121,80004,"0,00917431192660551"
5121,80005,"0,00917431192660551"
5121,80007,0
5121,80010,0
5121,80011,"0,00917431192660551"
5121,80012,"0,0275229357798165"
5121,80013,0
5121,80014,"0,0275229357798165"
5121,80015,0
5121,80016,0
5121,80017,0
5121,80020,"0,00917431192660551"
5121,80021,0
5121,80022,0
5121,80030,0
5121,80031,"0,018348623853211"
5121,80033,"0,00917431192660551"
5121,80110,"0,018348623853211"
5121,80111,"0,0275229357798165"
5121,80113,"0,00917431192660551"
5121,80120,0
5121,80121,0
5121,80123,"0,0458715596330275"
5121,80127,"0,018348623853211"
5121,80202,"0,0642201834862385"
5121,80203,"0,0275229357798165"
5121,80204,"0,036697247706422"
5121,80205,"0,018348623853211"
5121,80206,"0,018348623853211"
5121,80207,"0,00917431192660551"
5121,80208,0
5121,80209,0
5121,80210,"0,036697247706422"
5121,80211,"0,0458715596330275"
5121,80212,"0,018348623853211"
5121,80214,0
5121,80215,0
5121,80216,"0,018348623853211"
5121,80218,"0,0642201834862385"
5121,80219,"0,00917431192660551"
5121,80220,"0,036697247706422"
5121,80221,"0,0275229357798165"
5121,80222,"0,036697247706422"
5121,80223,"0,036697247706422"
5121,80224,"0,0275229357798165"
5121,80225,0
5121,80226,"0,018348623853211"
5121,80227,"0,00917431192660551"
5121,80228,"0,0275229357798165"
5121,80229,"0,018348623853211"
5121,80230,0
5121,80231,"0,018348623853211"
5121,80232,"0,00917431192660551"
5121,80233,0
5121,80234,0
5121,80235,0
5121,80236,0
5121,80237,"0,0275229357798165"
5121,80238,"0,0275229357798165"
5121,80239,0
5121,80246,"0,00917431192660551"
5121,80247,"0,00917431192660551"
5121,80260,0
5121,80262,0
5121,80401,"0,0275229357798165"
5121,80403,0
5121,80465,0
5121,80601,0
5121,80603,0
5121,80640,0
5122,80002,0
5122,80003,0
5122,80004,0
5122,80005,0
5122,80007,0
5122,80010,0
5122,80011,0
5122,80012,0
5122,80013,0
5122,80014,"0,133333333333333"
5122,80015,"0,0666666666666667"
5122,80016,"0,0666666666666667"
5122,80017,0
5122,80020,0
5122,80021,0
5122,80022,0
5122,80030,"0,0666666666666667"
5122,80031,0
5122,80033,0
5122,80110,0
5122,80111,"0,0666666666666667"
5122,80113,0
5122,80120,0
5122,80121,0
5122,80123,0
5122,80127,"0,0666666666666667"
5122,80202,0
5122,80203,0
5122,80204,"0,0666666666666667"
5122,80205,"0,0666666666666667"
5122,80206,0
5122,80207,0
5122,80208,0
5122,80209,0
5122,80210,"0,0666666666666667"
5122,80211,0
5122,80212,0
5122,80214,0
5122,80215,0
5122,80216,0
5122,80218,0
5122,80219,"0,0666666666666667"
5122,80220,0
5122,80221,0
5122,80222,"0,0666666666666667"
5122,80223,"0,133333333333333"
5122,80224,0
5122,80225,0
5122,80226,0
5122,80227,"0,0666666666666667"
5122,80228,0
5122,80229,0
5122,80230,0
5122,80231,0
5122,80232,0
5122,80233,0
5122,80234,0
5122,80235,0
5122,80236,0
5122,80237,0
5122,80238,0
5122,80239,0
5122,80246,0
5122,80247,0
5122,80260,0
5122,80262,0
5122,80401,0
5122,80403,0
5122,80465,0
5122,80601,0
5122,80603,0
5122,80640,0
5151,80002,0
5151,80003,0
5151,80004,0
5151,80005,0
5151,80007,0
5151,80010,0
5151,80011,0
5151,80012,0
5151,80013,0
5151,80014,"0,025"
5151,80015,0
5151,80016,0
5151,80017,0
5151,80020,0
5151,80021,0
5151,80022,0
5151,80030,0
5151,80031,"0,025"
5151,80033,0
5151,80110,"0,075"
5151,80111,"0,025"
5151,80113,0
5151,80120,0
5151,80121,0
5151,80123,0
5151,80127,0
5151,80202,"0,1"
5151,80203,"0,275"
5151,80204,"0,05"
5151,80205,"0,075"
5151,80206,0
5151,80207,0
5151,80208,0
5151,80209,0
5151,80210,"0,05"
5151,80211,"0,05"
5151,80212,0
5151,80214,0
5151,80215,"0,025"
5151,80216,0
5151,80218,0
5151,80219,0
5151,80220,0
5151,80221,0
5151,80222,0
5151,80223,0
5151,80224,"0,025"
5151,80225,0
5151,80226,0
5151,80227,0
5151,80228,0
5151,80229,0
5151,80230,0
5151,80231,"0,05"
5151,80232,0
5151,80233,0
5151,80234,0
5151,80235,0
5151,80236,0
5151,80237,"0,1"
5151,80238,"0,025"
5151,80239,0
5151,80246,0
5151,80247,0
5151,80260,0
5151,80262,0
5151,80401,0
5151,80403,"0,025"
5151,80465,0
5151,80601,0
5151,80603,0
5151,80640,0
5152,80002,0
5152,80003,0
5152,80004,"0,0714285714285714"
5152,80005,0
5152,80007,0
5152,80010,0
5152,80011,0
5152,80012,0
5152,80013,0
5152,80014,0
5152,80015,"0,0714285714285714"
5152,80016,0
5152,80017,0
5152,80020,0
5152,80021,0
5152,80022,0
5152,80030,0
5152,80031,0
5152,80033,0
5152,80110,0
5152,80111,"0,357142857142857"
5152,80113,0
5152,80120,0
5152,80121,0
5152,80123,0
5152,80127,0
5152,80202,"0,0714285714285714"
5152,80203,0
5152,80204,0
5152,80205,0
5152,80206,"0,0714285714285714"
5152,80207,"0,0714285714285714"
5152,80208,0
5152,80209,"0,0714285714285714"
5152,80210,0
5152,80211,"0,0714285714285714"
5152,80212,0
5152,80214,0
5152,80215,0
5152,80216,0
5152,80218,0
5152,80219,0
5152,80220,0
5152,80221,0
5152,80222,0
5152,80223,0
5152,80224,0
5152,80225,0
5152,80226,0
5152,80227,0
5152,80228,0
5152,80229,0
5152,80230,0
5152,80231,"0,0714285714285714"
5152,80232,0
5152,80233,0
5152,80234,0
5152,80235,0
5152,80236,0
5152,80237,0
5152,80238,0
5152,80239,0
5152,80246,0
5152,80247,0
5152,80260,0
5152,80262,0
5152,80401,"0,0714285714285714"
5152,80403,0
5152,80465,0
5152,80601,0
5152,80603,0
5152,80640,0
5161,80002,0
5161,80003,0
5161,80004,0
5161,80005,0
5161,80007,"0,0285714285714286"
5161,80010,0
5161,80011,0
5161,80012,0
5161,80013,0
5161,80014,0
5161,80015,0
5161,80016,0
5161,80017,0
5161,80020,0
5161,80021,"0,0285714285714286"
5161,80022,0
5161,80030,0
5161,80031,0
5161,80033,"0,0285714285714286"
5161,80110,"0,0285714285714286"
5161,80111,"0,142857142857143"
5161,80113,"0,0285714285714286"
5161,80120,0
5161,80121,0
5161,80123,0
5161,80127,"0,0285714285714286"
5161,80202,"0,0571428571428571"
5161,80203,"0,114285714285714"
5161,80204,"0,0571428571428571"
5161,80205,"0,0285714285714286"
5161,80206,"0,0285714285714286"
5161,80207,0
5161,80208,0
5161,80209,0
5161,80210,"0,0285714285714286"
5161,80211,"0,0285714285714286"
5161,80212,0
5161,80214,0
5161,80215,0
5161,80216,0
5161,80218,"0,0285714285714286"
5161,80219,0
5161,80220,0
5161,80221,0
5161,80222,"0,0571428571428571"
5161,80223,0
5161,80224,"0,0285714285714286"
5161,80225,0
5161,80226,0
5161,80227,"0,0857142857142857"
5161,80228,"0,0285714285714286"
5161,80229,0
5161,80230,0
5161,80231,0
5161,80232,0
5161,80233,0
5161,80234,"0,0285714285714286"
5161,80235,0
5161,80236,0
5161,80237,"0,0285714285714286"
5161,80238,0
5161,80239,0
5161,80246,0
5161,80247,"0,0285714285714286"
5161,80260,0
5161,80262,0
5161,80401,"0,0285714285714286"
5161,80403,0
5161,80465,0
5161,80601,0
5161,80603,0
5161,80640,0
5171,80002,"0,00840336134453781"
5171,80003,0
5171,80004,0
5171,80005,"0,00840336134453781"
5171,80007,0
5171,80010,"0,0252100840336134"
5171,80011,0
5171,80012,"0,00840336134453781"
5171,80013,0
5171,80014,"0,0504201680672269"
5171,80015,0
5171,80016,0
5171,80017,0
5171,80020,0
5171,80021,"0,00840336134453781"
5171,80022,"0,0168067226890756"
5171,80030,"0,00840336134453781"
5171,80031,"0,00840336134453781"
5171,80033,"0,00840336134453781"
5171,80110,"0,0168067226890756"
5171,80111,"0,0756302521008403"
5171,80113,0
5171,80120,"0,0168067226890756"
5171,80121,0
5171,80123,"0,00840336134453781"
5171,80127,0
5171,80202,"0,26890756302521"
5171,80203,"0,0672268907563025"
5171,80204,0
5171,80205,"0,00840336134453781"
5171,80206,0
5171,80207,0
5171,80208,0
5171,80209,"0,00840336134453781"
5171,80210,"0,00840336134453781"
5171,80211,"0,00840336134453781"
5171,80212,0
5171,80214,"0,0168067226890756"
5171,80215,0
5171,80216,"0,0504201680672269"
5171,80218,"0,00840336134453781"
5171,80219,"0,0168067226890756"
5171,80220,"0,0168067226890756"
5171,80221,"0,0588235294117647"
5171,80222,"0,00840336134453781"
5171,80223,"0,00840336134453781"
5171,80224,0
5171,80225,0
5171,80226,0
5171,80227,"0,00840336134453781"
5171,80228,"0,00840336134453781"
5171,80229,"0,0336134453781513"
5171,80230,0
5171,80231,0
5171,80232,"0,00840336134453781"
5171,80233,0
5171,80234,0
5171,80235,"0,0420168067226891"
5171,80236,0
5171,80237,"0,0504201680672269"
5171,80238,0
5171,80239,"0,0252100840336134"
5171,80246,0
5171,80247,0
5171,80260,0
5171,80262,0
5171,80401,0
5171,80403,0
5171,80465,0
5171,80601,0
5171,80603,0
5171,80640,0
5172,80002,0
5172,80003,0
5172,80004,0
5172,80005,0
5172,80007,0
5172,80010,0
5172,80011,0
5172,80012,"0,0344827586206897"
5172,80013,0
5172,80014,"0,0344827586206897"
5172,80015,0
5172,80016,0
5172,80017,0
5172,80020,0
5172,80021,0
5172,80022,0
5172,80030,0
5172,80031,"0,0344827586206897"
5172,80033,0
5172,80110,"0,0344827586206897"
5172,80111,"0,137931034482759"
5172,80113,0
5172,80120,0
5172,80121,0
5172,80123,"0,0344827586206897"
5172,80127,0
5172,80202,"0,137931034482759"
5172,80203,"0,0344827586206897"
5172,80204,0
5172,80205,0
5172,80206,"0,0689655172413793"
5172,80207,"0,0344827586206897"
5172,80208,0
5172,80209,"0,0344827586206897"
5172,80210,"0,0344827586206897"
5172,80211,0
5172,80212,0
5172,80214,0
5172,80215,0
5172,80216,"0,0689655172413793"
5172,80218,0
5172,80219,0
5172,80220,0
5172,80221,0
5172,80222,0
5172,80223,0
5172,80224,0
5172,80225,0
5172,80226,"0,0344827586206897"
5172,80227,0
5172,80228,0
5172,80229,"0,0344827586206897"
5172,80230,0
5172,80231,0
5172,80232,0
5172,80233,0
5172,80234,0
5172,80235,"0,0344827586206897"
5172,80236,0
5172,80237,"0,137931034482759"
5172,80238,0
5172,80239,0
5172,80246,0
5172,80247,0
5172,80260,0
5172,80262,0
5172,80401,"0,0344827586206897"
5172,80403,0
5172,80465,0
5172,80601,0
5172,80603,0
5172,80640,0
5173,80002,0
5173,80003,0
5173,80004,0
5173,80005,0
5173,80007,0
5173,80010,0
5173,80011,"0,0689655172413793"
5173,80012,"0,0344827586206897"
5173,80013,0
5173,80014,"0,0344827586206897"
5173,80015,0
5173,80016,0
5173,80017,0
5173,80020,0
5173,80021,0
5173,80022,"0,0344827586206897"
5173,80030,0
5173,80031,0
5173,80033,0
5173,80110,"0,0344827586206897"
5173,80111,"0,0689655172413793"
5173,80113,0
5173,80120,0
5173,80121,0
5173,80123,0
5173,80127,0
5173,80202,"0,137931034482759"
5173,80203,"0,0689655172413793"
5173,80204,0
5173,80205,"0,0344827586206897"
5173,80206,0
5173,80207,0
5173,80208,0
5173,80209,0
5173,80210,"0,0344827586206897"
5173,80211,0
5173,80212,"0,0344827586206897"
5173,80214,0
5173,80215,"0,0344827586206897"
5173,80216,"0,0689655172413793"
5173,80218,0
5173,80219,0
5173,80220,0
5173,80221,"0,0689655172413793"
5173,80222,"0,0689655172413793"
5173,80223,0
5173,80224,0
5173,80225,0
5173,80226,0
5173,80227,0
5173,80228,"0,0344827586206897"
5173,80229,0
5173,80230,0
5173,80231,0
5173,80232,0
5173,80233,0
5173,80234,0
5173,80235,0
5173,80236,0
5173,80237,0
5173,80238,0
5173,80239,"0,0344827586206897"
5173,80246,0
5173,80247,0
5173,80260,"0,0689655172413793"
5173,80262,0
5173,80401,"0,0344827586206897"
5173,80403,0
5173,80465,0
5173,80601,0
5173,80603,0
5173,80640,0
5174,80002,0
5174,80003,0
5174,80004,0
5174,80005,0
5174,80007,0
5174,80010,0
5174,80011,0
5174,80012,0
5174,80013,0
5174,80014,0
5174,80015,0
5174,80016,0
5174,80017,0
5174,80020,0
5174,80021,0
5174,80022,0
5174,80030,0
5174,80031,0
5174,80033,0
5174,80110,"0,2"
5174,80111,"0,2"
5174,80113,0
5174,80120,0
5174,80121,0
5174,80123,0
5174,80127,0
5174,80202,"0,4"
5174,80203,0
5174,80204,"0,2"
5174,80205,0
5174,80206,0
5174,80207,0
5174,80208,0
5174,80209,0
5174,80210,0
5174,80211,0
5174,80212,0
5174,80214,0
5174,80215,0
5174,80216,0
5174,80218,0
5174,80219,0
5174,80220,0
5174,80221,0
5174,80222,0
5174,80223,0
5174,80224,0
5174,80225,0
5174,80226,0
5174,80227,0
5174,80228,0
5174,80229,0
5174,80230,0
5174,80231,0
5174,80232,0
5174,80233,0
5174,80234,0
5174,80235,0
5174,80236,0
5174,80237,0
5174,80238,0
5174,80239,0
5174,80246,0
5174,80247,0
5174,80260,0
5174,80262,0
5174,80401,0
5174,80403,0
5174,80465,0
5174,80601,0
5174,80603,0
5174,80640,0
5175,80002,"0,0454545454545455"
5175,80003,0
5175,80004,0
5175,80005,0
5175,80007,0
5175,80010,"0,0909090909090909"
5175,80011,0
5175,80012,0
5175,80013,0
5175,80014,0
5175,80015,0
5175,80016,0
5175,80017,0
5175,80020,0
5175,80021,0
5175,80022,"0,0454545454545455"
5175,80030,0
5175,80031,0
5175,80033,"0,0454545454545455"
5175,80110,0
5175,80111,"0,0909090909090909"
5175,80113,0
5175,80120,0
5175,80121,0
5175,80123,"0,0454545454545455"
5175,80127,0
5175,80202,0
5175,80203,0
5175,80204,"0,0909090909090909"
5175,80205,0
5175,80206,0
5175,80207,0
5175,80208,0
5175,80209,0
5175,80210,0
5175,80211,0
5175,80212,0
5175,80214,0
5175,80215,0
5175,80216,0
5175,80218,0
5175,80219,0
5175,80220,0
5175,80221,"0,0454545454545455"
5175,80222,0
5175,80223,"0,136363636363636"
5175,80224,0
5175,80225,0
5175,80226,"0,0454545454545455"
5175,80227,0
5175,80228,0
5175,80229,0
5175,80230,0
5175,80231,"0,0454545454545455"
5175,80232,0
5175,80233,0
5175,80234,0
5175,80235,0
5175,80236,0
5175,80237,"0,0909090909090909"
5175,80238,0
5175,80239,"0,0454545454545455"
5175,80246,"0,0454545454545455"
5175,80247,0
5175,80260,"0,0909090909090909"
5175,80262,0
5175,80401,0
5175,80403,0
5175,80465,0
5175,80601,0
5175,80603,0
5175,80640,0
5179,80002,0
5179,80003,0
5179,80004,0
5179,80005,0
5179,80007,0
5179,80010,"0,333333333333333"
5179,80011,0
5179,80012,0
5179,80013,0
5179,80014,0
5179,80015,0
5179,80016,0
5179,80017,0
5179,80020,0
5179,80021,0
5179,80022,0
5179,80030,0
5179,80031,0
5179,80033,"0,333333333333333"
5179,80110,"0,333333333333333"
5179,80111,0
5179,80113,0
5179,80120,0
5179,80121,0
5179,80123,0
5179,80127,0
5179,80202,0
5179,80203,0
5179,80204,0
5179,80205,0
5179,80206,0
5179,80207,0
5179,80208,0
5179,80209,0
5179,80210,0
5179,80211,0
5179,80212,0
5179,80214,0
5179,80215,0
5179,80216,0
5179,80218,0
5179,80219,0
5179,80220,0
5179,80221,0
5179,80222,0
5179,80223,0
5179,80224,0
5179,80225,0
5179,80226,0
5179,80227,0
5179,80228,0
5179,80229,0
5179,80230,0
5179,80231,0
5179,80232,0
5179,80233,0
5179,80234,0
5179,80235,0
5179,80236,0
5179,80237,0
5179,80238,0
5179,80239,0
5179,80246,0
5179,80247,0
5179,80260,0
5179,80262,0
5179,80401,0
5179,80403,0
5179,80465,0
5179,80601,0
5179,80603,0
5179,80640,0
5181,80002,0
5181,80003,"0,0169491525423729"
5181,80004,0
5181,80005,0
5181,80007,0
5181,80010,0
5181,80011,0
5181,80012,0
5181,80013,0
5181,80014,"0,0169491525423729"
5181,80015,"0,0169491525423729"
5181,80016,0
5181,80017,0
5181,80020,0
5181,80021,"0,0169491525423729"
5181,80022,0
5181,80030,"0,0338983050847458"
5181,80031,0
5181,80033,0
5181,80110,0
5181,80111,"0,11864406779661"
5181,80113,"0,0169491525423729"
5181,80120,0
5181,80121,0
5181,80123,0
5181,80127,0
5181,80202,"0,203389830508475"
5181,80203,"0,0677966101694915"
5181,80204,0
5181,80205,"0,0169491525423729"
5181,80206,"0,0338983050847458"
5181,80207,"0,0338983050847458"
5181,80208,0
5181,80209,0
5181,80210,0
5181,80211,"0,0847457627118644"
5181,80212,0
5181,80214,0
5181,80215,0
5181,80216,"0,0169491525423729"
5181,80218,"0,0338983050847458"
5181,80219,0
5181,80220,0
5181,80221,0
5181,80222,"0,0508474576271186"
5181,80223,"0,0338983050847458"
5181,80224,0
5181,80225,0
5181,80226,0
5181,80227,"0,0508474576271186"
5181,80228,0
5181,80229,"0,0169491525423729"
5181,80230,0
5181,80231,"0,0169491525423729"
5181,80232,"0,0169491525423729"
5181,80233,"0,0169491525423729"
5181,80234,0
5181,80235,0
5181,80236,0
5181,80237,"0,0338983050847458"
5181,80238,0
5181,80239,0
5181,80246,"0,0169491525423729"
5181,80247,0
5181,80260,0
5181,80262,0
5181,80401,"0,0169491525423729"
5181,80403,0
5181,80465,0
5181,80601,0
5181,80603,0
5181,80640,0
5182,80002,"0,0172413793103448"
5182,80003,0
5182,80004,"0,0172413793103448"
5182,80005,"0,0172413793103448"
5182,80007,"0,00862068965517241"
5182,80010,"0,00862068965517241"
5182,80011,"0,00862068965517241"
5182,80012,0
5182,80013,"0,00862068965517241"
5182,80014,"0,0258620689655172"
5182,80015,"0,00862068965517241"
5182,80016,0
5182,80017,"0,00862068965517241"
5182,80020,0
5182,80021,"0,0258620689655172"
5182,80022,"0,00862068965517241"
5182,80030,0
5182,80031,0
5182,80033,0
5182,80110,"0,00862068965517241"
5182,80111,"0,0948275862068965"
5182,80113,"0,00862068965517241"
5182,80120,0
5182,80121,"0,00862068965517241"
5182,80123,"0,0172413793103448"
5182,80127,0
5182,80202,"0,146551724137931"
5182,80203,"0,0344827586206897"
5182,80204,"0,00862068965517241"
5182,80205,"0,0172413793103448"
5182,80206,"0,0344827586206897"
5182,80207,0
5182,80208,0
5182,80209,"0,0258620689655172"
5182,80210,0
5182,80211,"0,00862068965517241"
5182,80212,"0,00862068965517241"
5182,80214,0
5182,80215,"0,0344827586206897"
5182,80216,"0,0517241379310345"
5182,80218,"0,00862068965517241"
5182,80219,0
5182,80220,"0,0172413793103448"
5182,80221,"0,0258620689655172"
5182,80222,"0,0172413793103448"
5182,80223,"0,00862068965517241"
5182,80224,"0,00862068965517241"
5182,80225,0
5182,80226,"0,0172413793103448"
5182,80227,0
5182,80228,"0,0258620689655172"
5182,80229,"0,00862068965517241"
5182,80230,"0,00862068965517241"
5182,80231,"0,0258620689655172"
5182,80232,0
5182,80233,"0,00862068965517241"
5182,80234,0
5182,80235,"0,00862068965517241"
5182,80236,0
5182,80237,"0,0603448275862069"
5182,80238,0
5182,80239,"0,0258620689655172"
5182,80246,0
5182,80247,"0,00862068965517241"
5182,80260,"0,00862068965517241"
5182,80262,0
5182,80401,"0,0344827586206897"
5182,80403,0
5182,80465,0
5182,80601,0
5182,80603,0
5182,80640,0
5191,80002,0
5191,80003,0
5191,80004,0
5191,80005,0
5191,80007,0
5191,80010,0
5191,80011,0
5191,80012,"0,0714285714285714"
5191,80013,0
5191,80014,"0,0714285714285714"
5191,80015,0
5191,80016,0
5191,80017,0
5191,80020,0
5191,80021,0
5191,80022,0
5191,80030,0
5191,80031,0
5191,80033,"0,0714285714285714"
5191,80110,0
5191,80111,0
5191,80113,0
5191,80120,0
5191,80121,0
5191,80123,0
5191,80127,0
5191,80202,"0,285714285714286"
5191,80203,"0,142857142857143"
5191,80204,"0,0714285714285714"
5191,80205,0
5191,80206,"0,0714285714285714"
5191,80207,0
5191,80208,0
5191,80209,0
5191,80210,0
5191,80211,0
5191,80212,0
5191,80214,0
5191,80215,0
5191,80216,0
5191,80218,0
5191,80219,0
5191,80220,0
5191,80221,0
5191,80222,0
5191,80223,"0,0714285714285714"
5191,80224,0
5191,80225,0
5191,80226,0
5191,80227,0
5191,80228,0
5191,80229,"0,0714285714285714"
5191,80230,0
5191,80231,0
5191,80232,0
5191,80233,0
5191,80234,0
5191,80235,0
5191,80236,0
5191,80237,0
5191,80238,0
5191,80239,0
5191,80246,0
5191,80247,"0,0714285714285714"
5191,80260,0
5191,80262,0
5191,80401,0
5191,80403,0
5191,80465,0
5191,80601,0
5191,80603,0
5191,80640,0
5211,80002,0
5211,80003,0
5211,80004,0
5211,80005,0
5211,80007,0
5211,80010,0
5211,80011,0
5211,80012,0
5211,80013,0
5211,80014,0
5211,80015,0
5211,80016,0
5211,80017,0
5211,80020,0
5211,80021,0
5211,80022,0
5211,80030,0
5211,80031,0
5211,80033,0
5211,80110,0
5211,80111,0
5211,80113,0
5211,80120,0
5211,80121,0
5211,80123,0
5211,80127,0
5211,80202,"0,5"
5211,80203,"0,5"
5211,80204,0
5211,80205,0
5211,80206,0
5211,80207,0
5211,80208,0
5211,80209,0
5211,80210,0
5211,80211,0
5211,80212,0
5211,80214,0
5211,80215,0
5211,80216,0
5211,80218,0
5211,80219,0
5211,80220,0
5211,80221,0
5211,80222,0
5211,80223,0
5211,80224,0
5211,80225,0
5211,80226,0
5211,80227,0
5211,80228,0
5211,80229,0
5211,80230,0
5211,80231,0
5211,80232,0
5211,80233,0
5211,80234,0
5211,80235,0
5211,80236,0
5211,80237,0
5211,80238,0
5211,80239,0
5211,80246,0
5211,80247,0
5211,80260,0
5211,80262,0
5211,80401,0
5211,80403,0
5211,80465,0
5211,80601,0
5211,80603,0
5211,80640,0
5221,80002,"0,00746268656716418"
5221,80003,"0,0279850746268657"
5221,80004,"0,0130597014925373"
5221,80005,"0,00932835820895522"
5221,80007,"0,00186567164179104"
5221,80010,"0,0149253731343284"
5221,80011,"0,0149253731343284"
5221,80012,"0,0223880597014925"
5221,80013,"0,00373134328358209"
5221,80014,"0,0223880597014925"
5221,80015,"0,00746268656716418"
5221,80016,0
5221,80017,"0,00186567164179104"
5221,80020,"0,00373134328358209"
5221,80021,"0,0130597014925373"
5221,80022,"0,0149253731343284"
5221,80030,"0,00932835820895522"
5221,80031,"0,0223880597014925"
5221,80033,"0,0242537313432836"
5221,80110,"0,0186567164179104"
5221,80111,"0,0485074626865672"
5221,80113,"0,00932835820895522"
5221,80120,"0,0167910447761194"
5221,80121,"0,00186567164179104"
5221,80123,"0,0205223880597015"
5221,80127,"0,00932835820895522"
5221,80202,"0,104477611940299"
5221,80203,"0,0223880597014925"
5221,80204,"0,0167910447761194"
5221,80205,"0,00746268656716418"
5221,80206,"0,0447761194029851"
5221,80207,"0,0149253731343284"
5221,80208,0
5221,80209,"0,0130597014925373"
5221,80210,"0,0242537313432836"
5221,80211,"0,0205223880597015"
5221,80212,"0,00559701492537313"
5221,80214,"0,00932835820895522"
5221,80215,"0,0242537313432836"
5221,80216,"0,0149253731343284"
5221,80218,"0,0111940298507463"
5221,80219,"0,0130597014925373"
5221,80220,"0,0130597014925373"
5221,80221,"0,00559701492537313"
5221,80222,"0,0167910447761194"
5221,80223,"0,0111940298507463"
5221,80224,"0,0205223880597015"
5221,80225,"0,00373134328358209"
5221,80226,"0,0317164179104478"
5221,80227,"0,0167910447761194"
5221,80228,"0,0130597014925373"
5221,80229,"0,0186567164179104"
5221,80230,"0,00559701492537313"
5221,80231,"0,0130597014925373"
5221,80232,"0,00746268656716418"
5221,80233,"0,00186567164179104"
5221,80234,"0,00559701492537313"
5221,80235,"0,00373134328358209"
5221,80236,"0,00746268656716418"
5221,80237,"0,0223880597014925"
5221,80238,"0,00373134328358209"
5221,80239,"0,0130597014925373"
5221,80246,"0,00746268656716418"
5221,80247,"0,0205223880597015"
5221,80260,"0,00746268656716418"
5221,80262,"0,00186567164179104"
5221,80401,"0,0130597014925373"
5221,80403,"0,00746268656716418"
5221,80465,0
5221,80601,0
5221,80603,0
5221,80640,0
5222,80002,"0,0125628140703518"
5222,80003,"0,0125628140703518"
5222,80004,0
5222,80005,"0,0050251256281407"
5222,80007,0
5222,80010,"0,0125628140703518"
5222,80011,"0,0050251256281407"
5222,80012,"0,0150753768844221"
5222,80013,"0,00251256281407035"
5222,80014,"0,0376884422110553"
5222,80015,"0,00251256281407035"
5222,80016,0
5222,80017,"0,00251256281407035"
5222,80020,0
5222,80021,"0,0100502512562814"
5222,80022,"0,0050251256281407"
5222,80030,"0,0050251256281407"
5222,80031,"0,0125628140703518"
5222,80033,"0,0150753768844221"
5222,80110,"0,0125628140703518"
5222,80111,"0,178391959798995"
5222,80113,"0,0125628140703518"
5222,80120,"0,0175879396984925"
5222,80121,"0,0100502512562814"
5222,80123,"0,0125628140703518"
5222,80127,"0,00251256281407035"
5222,80202,"0,0753768844221105"
5222,80203,"0,0376884422110553"
5222,80204,"0,0150753768844221"
5222,80205,"0,0100502512562814"
5222,80206,"0,0150753768844221"
5222,80207,"0,0050251256281407"
5222,80208,0
5222,80209,"0,0201005025125628"
5222,80210,"0,0351758793969849"
5222,80211,"0,00753768844221105"
5222,80212,"0,0050251256281407"
5222,80214,"0,0301507537688442"
5222,80215,"0,0175879396984925"
5222,80216,0
5222,80218,"0,0125628140703518"
5222,80219,"0,00753768844221105"
5222,80220,"0,0150753768844221"
5222,80221,"0,00753768844221105"
5222,80222,"0,0326633165829146"
5222,80223,0
5222,80224,"0,00251256281407035"
5222,80225,0
5222,80226,"0,0226130653266332"
5222,80227,"0,0175879396984925"
5222,80228,"0,0402010050251256"
5222,80229,"0,00251256281407035"
5222,80230,0
5222,80231,"0,0226130653266332"
5222,80232,"0,00251256281407035"
5222,80233,0
5222,80234,"0,0125628140703518"
5222,80235,"0,0276381909547739"
5222,80236,0
5222,80237,"0,0326633165829146"
5222,80238,0
5222,80239,"0,0050251256281407"
5222,80246,"0,0175879396984925"
5222,80247,"0,0100502512562814"
5222,80260,"0,0125628140703518"
5222,80262,0
5222,80401,"0,0125628140703518"
5222,80403,"0,00251256281407035"
5222,80465,0
5222,80601,0
5222,80603,0
5222,80640,"0,0050251256281407"
5223,80002,"0,0165745856353591"
5223,80003,"0,0147329650092081"
5223,80004,"0,0147329650092081"
5223,80005,"0,00920810313075507"
5223,80007,"0,00368324125230203"
5223,80010,"0,0165745856353591"
5223,80011,"0,0165745856353591"
5223,80012,"0,00920810313075507"
5223,80013,"0,00184162062615101"
5223,80014,"0,0626151012891344"
5223,80015,0
5223,80016,"0,00184162062615101"
5223,80017,0
